Order ID,Item SKU,Item Weight,Total Items Sold,Item Final Volume
1658831,Q335,"200,0",1,"0,6"
1658831,S025,"40,0",2,"0,27"
1658831,Q435,"450,0",1,"1,1"
1658831,S010,"60,0",4,"0,33"
1658830,P084,"110,0",1,"0,27"
1658830,P002,"110,0",2,"0,33"
1658830,P021,"110,0",1,"0,2"
1658830,P067,"110,0",1,"0,3"
1658830,P003,"110,0",5,"0,33"
1658826,P030,"110,0",1,"0,27"
1658826,Q002,"200,0",2,"2,0"
1658825,P136,"150,0",2,"0,29"
1658825,V013,"400,0",2,"0,9"
1658825,A005,"660,0",1,"1,72"
1658825,C003,"100,0",1,"0,17"
1658825,V025,"430,0",2,"0,9"
1658824,P002,"110,0",1,"0,33"
1658824,P032,"110,0",1,"0,27"
1658824,L004,"110,0",2,"0,33"
1658824,P047,"110,0",1,"0,3"
1658824,P092,"110,0",1,"0,27"
1658824,L009,"110,0",3,"0,3"
1658824,L032,"80,0",2,"0,27"
1658824,L019,"60,0",1,"0,23"
1658824,L145,"100,0",2,"0,17"
1658824,L026,"100,0",1,"0,23"
1658824,L010,"110,0",1,"0,2"
1658824,P012,"110,0",1,"0,3"
1658824,L007,"110,0",1,"0,33"
1658824,P067,"110,0",1,"0,3"
1658824,P021,"110,0",1,"0,2"
1658824,L006,"110,0",1,"0,33"
1658824,S122,"100,0",2,"0,37"
1658823,C117,"150,0",2,"0,3"
1658823,P064,"170,0",1,"0,37"
1658823,P092,"110,0",2,"0,27"
1658823,P138,"110,0",1,"0,27"
1658823,P047,"110,0",1,"0,3"
1658823,P137,"130,0",1,"0,31"
1658823,P084,"110,0",1,"0,27"
1658823,C003,"100,0",2,"0,17"
1658823,P032,"110,0",1,"0,27"
1658823,L009,"110,0",1,"0,3"
1658823,C041,"100,0",3,"0,2"
1658823,L002,"110,0",1,"0,3"
1658823,C109,"30,0",1,"0,2"
1658823,L010,"110,0",1,"0,2"
1658823,S051,"100,0",1,"0,3"
1658823,L004,"110,0",3,"0,33"
1658823,Q435,"450,0",1,"1,1"
1658823,P072,"110,0",1,"0,27"
1658823,C054,"120,0",1,"0,2"
1658823,C030,"100,0",1,"0,3"
1658823,L032,"80,0",2,"0,27"
1658823,L006,"110,0",1,"0,33"
1658823,P033,"110,0",1,"0,33"
1658823,C052,"100,0",2,"0,2"
1658823,P002,"110,0",1,"0,33"
1658821,P136,"150,0",1,"0,29"
1658821,P138,"110,0",1,"0,27"
1658821,S131,"130,0",1,"0,57"
1658821,Q199,"150,0",1,"2,0"
1658821,L019,"60,0",2,"0,23"
1658821,Q212,"150,0",1,"0,8"
1658821,Q070,"150,0",1,"0,3"
1658821,Q027,"300,0",1,"0,5"
1658821,P012,"110,0",1,"0,3"
1658821,Q544,"200,0",1,"0,4"
1658821,P144,"150,0",2,"0,34"
1658821,Q463,"500,0",1,"1,2"
1658821,C132,"30,0",2,"0,05"
1658821,P032,"110,0",2,"0,27"
1658821,Q013,"250,0",2,"0,75"
1658821,S912,"350,0",1,"0,38"
1658821,C052,"100,0",2,"0,2"
1658821,L010,"110,0",1,"0,2"
1658821,Q313,"500,0",1,"1,0"
1658821,Q596,"990,0",1,"1,4"
1658821,Q031,"700,0",1,"0,9"
1658821,Q398,"450,0",1,"0,8"
1658820,S101,"100,0",1,"0,4"
1658820,N050,"35,0",1,"0,07"
1658820,S102,"100,0",2,"0,4"
1658820,N006,"35,0",1,"0,0"
1658819,S125,"100,0",2,"0,34"
1658819,P032,"110,0",4,"0,27"
1658819,C051,"100,0",2,"0,2"
1658819,P062,"110,0",2,"0,27"
1658819,S026,"80,0",7,"0,2"
1658819,P050,"110,0",2,"0,27"
1658819,P138,"110,0",2,"0,27"
1658818,P138,"110,0",2,"0,27"
1658818,P032,"110,0",3,"0,27"
1658818,C134,"100,0",5,"0,17"
1658817,P126,"110,0",2,"0,2"
1658817,P041,"110,0",4,"0,2"
1658817,V025,"430,0",2,"0,9"
1658817,P139,"150,0",4,"0,42"
1658817,C103,"160,0",3,"0,23"
1658816,A013,"400,0",1,"1,2"
1658816,P012,"110,0",2,"0,3"
1658816,P002,"110,0",1,"0,33"
1658816,C107,"100,0",1,"0,18"
1658816,A010,"440,0",1,"1,08"
1658816,V013,"400,0",1,"0,9"
1658816,P095,"120,0",1,"0,3"
1658816,V016,"400,0",1,"0,9"
1658816,C106,"100,0",2,"0,18"
1658816,C052,"100,0",2,"0,2"
1658815,S102,"100,0",2,"0,4"
1658815,P142,"110,0",2,"0,27"
1658815,P002,"110,0",2,"0,33"
1658815,C054,"120,0",2,"0,2"
1658815,S073,"100,0",2,"0,33"
1658815,P012,"110,0",2,"0,3"
1658815,P139,"150,0",2,"0,42"
1658815,C134,"100,0",5,"0,17"
1658815,L019,"60,0",2,"0,23"
1658814,V007,"400,0",2,"0,9"
1658814,L010,"110,0",1,"0,2"
1658814,P032,"110,0",1,"0,27"
1658814,V028,"400,0",2,"0,9"
1658814,C006,"100,0",1,"0,17"
1658814,P139,"150,0",1,"0,42"
1658814,V024,"420,0",1,"0,9"
1658814,P072,"110,0",1,"0,27"
1658813,Q379,"1000,0",2,"1,3"
1658813,Q150,"550,0",1,"0,6"
1658813,P021,"110,0",1,"0,2"
1658813,Q100,"400,0",1,"0,5"
1658813,Q087,"800,0",1,"1,75"
1658813,P067,"110,0",1,"0,3"
1658813,L010,"110,0",1,"0,2"
1658813,C052,"100,0",1,"0,2"
1658813,Q463,"500,0",2,"1,2"
1658813,L026,"100,0",1,"0,23"
1658813,Q038,"150,0",1,"0,25"
1658813,P032,"110,0",1,"0,27"
1658813,L006,"110,0",1,"0,33"
1658813,P020,"110,0",1,"0,3"
1658813,L057,"100,0",1,"0,3"
1658813,Q031,"700,0",1,"0,9"
1658813,P062,"110,0",1,"0,27"
1658812,Q032,"600,0",1,"1,0"
1658812,Q435,"450,0",1,"1,1"
1658812,C110,"100,0",1,"0,2"
1658812,Q268,"30,0",1,"0,05"
1658812,C049,"100,0",1,"0,23"
1658812,Q446,"30,0",1,"0,05"
1658812,Q284,"200,0",1,"0,4"
1658812,Q545,"100,0",1,"0,3"
1658812,Q071,"250,0",1,"0,25"
1658812,Q673,"700,0",2,"1,7"
1658812,Q018,"650,0",1,"0,9"
1658812,Q004,"550,0",1,"2,4"
1658812,Q534,"110,0",1,"0,3"
1658812,Q122,"90,0",1,"0,25"
1658812,Q228,"200,0",1,"0,5"
1658812,Q031,"700,0",1,"0,9"
1658812,Q463,"500,0",1,"1,2"
1658812,Q265,"30,0",1,"0,05"
1658812,Q293,"250,0",1,"0,6"
1658809,C039,"150,0",1,"0,3"
1658809,C107,"100,0",1,"0,18"
1658809,V025,"430,0",1,"0,9"
1658809,P021,"110,0",1,"0,2"
1658809,S051,"100,0",1,"0,3"
1658809,P032,"110,0",1,"0,27"
1658809,P046,"120,0",1,"0,3"
1658809,P072,"110,0",1,"0,27"
1658809,L007,"110,0",1,"0,33"
1658809,C003,"100,0",3,"0,17"
1658809,V028,"400,0",1,"0,9"
1658809,P136,"150,0",1,"0,29"
1658809,P064,"170,0",1,"0,37"
1658809,P071,"165,0",1,"0,43"
1658809,C008,"110,0",1,"0,27"
1658809,L010,"110,0",1,"0,2"
1658809,P050,"110,0",1,"0,27"
1658809,P042,"110,0",1,"0,2"
1658809,P003,"110,0",1,"0,33"
1658809,S125,"100,0",1,"0,34"
1658809,P062,"110,0",1,"0,27"
1658809,P047,"110,0",1,"0,3"
1658809,C054,"120,0",1,"0,2"
1658809,P084,"110,0",1,"0,27"
1658809,L006,"110,0",1,"0,33"
1658809,L032,"80,0",1,"0,27"
1658809,C043,"100,0",1,"0,27"
1658808,P092,"110,0",2,"0,27"
1658808,R043,"250,0",2,"0,25"
1658808,P137,"130,0",4,"0,31"
1658808,P032,"110,0",6,"0,27"
1658808,C110,"100,0",4,"0,2"
1658808,S073,"100,0",6,"0,33"
1658808,N006,"35,0",2,"0,0"
1658808,P021,"110,0",2,"0,2"
1658808,S051,"100,0",2,"0,3"
1658808,S102,"100,0",2,"0,4"
1658808,P072,"110,0",2,"0,27"
1658808,S127,"100,0",4,"0,31"
1658808,R041,"250,0",2,"0,25"
1658808,R042,"250,0",4,"0,25"
1658808,S075,"100,0",2,"0,33"
1658808,R050,"250,0",2,"0,25"
1658808,S076,"100,0",2,"0,23"
1658808,L002,"110,0",4,"0,3"
1658808,P012,"110,0",2,"0,3"
1658808,N001,"35,0",2,"0,07"
1658807,V007,"400,0",1,"0,9"
1658807,L002,"110,0",1,"0,3"
1658807,P138,"110,0",1,"0,27"
1658807,V016,"400,0",2,"0,9"
1658807,P067,"110,0",2,"0,3"
1658807,S913,"350,0",2,"0,38"
1658807,L009,"110,0",3,"0,3"
1658807,C117,"150,0",3,"0,3"
1658807,S915,"350,0",4,"0,7"
1658807,C030,"100,0",1,"0,3"
1658807,V004,"400,0",1,"0,9"
1658807,P084,"110,0",1,"0,27"
1658807,L004,"110,0",1,"0,33"
1658807,V013,"400,0",1,"0,9"
1658807,P142,"110,0",1,"0,27"
1658807,C039,"150,0",1,"0,3"
1658806,Q313,"500,0",1,"1,0"
1658806,Q075,"180,0",3,"0,25"
1658806,L004,"110,0",1,"0,33"
1658806,Q070,"150,0",1,"0,3"
1658806,P064,"170,0",1,"0,37"
1658806,C052,"100,0",1,"0,2"
1658806,Q027,"300,0",3,"0,5"
1658806,Q002,"200,0",3,"2,0"
1658806,Q031,"700,0",1,"0,9"
1658806,V024,"420,0",1,"0,9"
1658806,Q187,"1000,0",1,"1,0"
1658805,P014,"110,0",1,"0,2"
1658805,L145,"100,0",1,"0,17"
1658805,C041,"100,0",1,"0,2"
1658805,V007,"400,0",1,"0,9"
1658805,L032,"80,0",1,"0,27"
1658805,P011,"110,0",1,"0,3"
1658805,L002,"110,0",2,"0,3"
1658805,C030,"100,0",1,"0,3"
1658805,P020,"110,0",1,"0,3"
1658805,V013,"400,0",1,"0,9"
1658803,Q085,"800,0",2,"1,75"
1658803,Q032,"600,0",1,"1,0"
1658803,Q506,"550,0",1,"1,4"
1658803,Q067,"400,0",1,"0,5"
1658803,Q528,"800,0",1,"2,3"
1658803,Q087,"800,0",2,"1,75"
1658803,Q018,"650,0",1,"0,9"
1658803,Q299,"500,0",1,"0,8"
1658803,Q031,"700,0",2,"0,9"
1658803,Q430,"600,0",1,"0,6"
1658801,C040,"150,0",1,"0,3"
1658801,P042,"110,0",1,"0,2"
1658801,S918,"350,0",1,"0,38"
1658801,S073,"100,0",1,"0,33"
1658801,P062,"110,0",1,"0,27"
1658801,C148,"100,0",1,"0,17"
1658801,C106,"100,0",1,"0,18"
1658801,C117,"150,0",1,"0,3"
1658801,V028,"400,0",1,"0,9"
1658801,S915,"350,0",1,"0,7"
1658800,C041,"100,0",1,"0,2"
1658800,A005,"660,0",1,"1,72"
1658800,P067,"110,0",2,"0,3"
1658800,L145,"100,0",4,"0,17"
1658800,P003,"110,0",2,"0,33"
1658800,L002,"110,0",1,"0,3"
1658800,C030,"100,0",2,"0,3"
1658800,P137,"130,0",1,"0,31"
1658800,V004,"400,0",1,"0,9"
1658800,C008,"110,0",2,"0,27"
1658800,L026,"100,0",1,"0,23"
1658800,L017,"110,0",4,"0,23"
1658800,L010,"110,0",1,"0,2"
1658800,P149,"140,0",3,"0,27"
1658800,A003,"440,0",1,"1,08"
1658800,P062,"110,0",2,"0,27"
1658800,P021,"110,0",4,"0,2"
1658800,P050,"110,0",2,"0,27"
1658800,V013,"400,0",1,"0,9"
1658800,C052,"100,0",2,"0,2"
1658800,V031,"420,0",1,"0,9"
1658800,L007,"110,0",3,"0,33"
1658800,C043,"100,0",2,"0,27"
1658800,V032,"350,0",1,"0,9"
1658800,L006,"110,0",5,"0,33"
1658800,L057,"100,0",2,"0,3"
1658800,V016,"400,0",1,"0,9"
1658800,C110,"100,0",4,"0,2"
1658799,S015,"60,0",1,"0,27"
1658799,C003,"100,0",2,"0,17"
1658799,P047,"110,0",1,"0,3"
1658799,P002,"110,0",1,"0,33"
1658799,C117,"150,0",1,"0,3"
1658799,C041,"100,0",3,"0,2"
1658799,C054,"120,0",1,"0,2"
1658799,L004,"110,0",2,"0,33"
1658799,L032,"80,0",2,"0,27"
1658799,S051,"100,0",1,"0,3"
1658799,S113,"45,0",1,"0,2"
1658799,L010,"110,0",1,"0,2"
1658799,P072,"110,0",1,"0,27"
1658799,P032,"110,0",1,"0,27"
1658799,P033,"110,0",1,"0,33"
1658799,P092,"110,0",2,"0,27"
1658799,L006,"110,0",1,"0,33"
1658798,Q570,"500,0",6,"1,2"
1658797,Q067,"400,0",1,"0,5"
1658796,L032,"80,0",3,"0,27"
1658796,P002,"110,0",1,"0,33"
1658796,C135,"100,0",1,"0,23"
1658796,C051,"100,0",2,"0,2"
1658796,P084,"110,0",1,"0,27"
1658796,P138,"110,0",1,"0,27"
1658796,L145,"100,0",3,"0,17"
1658796,P067,"110,0",2,"0,3"
1658796,P092,"110,0",3,"0,27"
1658796,L019,"60,0",4,"0,23"
1658796,P003,"110,0",2,"0,33"
1658796,P140,"110,0",3,"0,23"
1658796,P032,"110,0",2,"0,27"
1658796,L026,"100,0",3,"0,23"
1658796,P050,"110,0",2,"0,27"
1658796,L006,"110,0",3,"0,33"
1658795,L009,"110,0",2,"0,3"
1658795,L026,"100,0",1,"0,23"
1658795,L002,"110,0",1,"0,3"
1658795,P067,"110,0",1,"0,3"
1658795,C105,"150,0",1,"0,3"
1658795,P064,"170,0",1,"0,37"
1658795,C117,"150,0",1,"0,3"
1658795,L004,"110,0",1,"0,33"
1658795,C052,"100,0",1,"0,2"
1658795,P095,"120,0",1,"0,3"
1658795,P032,"110,0",1,"0,27"
1658794,P138,"110,0",1,"0,27"
1658794,L015,"110,0",1,"0,3"
1658794,P092,"110,0",1,"0,27"
1658794,P142,"110,0",1,"0,27"
1658794,S104,"65,0",1,"0,2"
1658794,C043,"100,0",1,"0,27"
1658794,C102,"160,0",1,"0,23"
1658794,P002,"110,0",2,"0,33"
1658794,L002,"110,0",2,"0,3"
1658794,P084,"110,0",1,"0,27"
1658794,C117,"150,0",1,"0,3"
1658794,P030,"110,0",1,"0,27"
1658794,S065,"50,0",1,"0,08"
1658794,L019,"60,0",1,"0,23"
1658794,C134,"100,0",1,"0,17"
1658794,M004,"70,0",2,"0,17"
1658794,S113,"45,0",1,"0,2"
1658794,C030,"100,0",2,"0,3"
1658794,L009,"110,0",2,"0,3"
1658794,C139,"130,0",1,"0,27"
1658794,P096,"150,0",1,"0,27"
1658793,Q463,"500,0",4,"1,2"
1658793,Q033,"500,0",1,"1,0"
1658793,Q022,"500,0",1,"1,5"
1658793,Q528,"800,0",1,"2,3"
1658793,Q506,"550,0",1,"1,4"
1658793,Q041,"600,0",1,"0,8"
1658793,Q430,"600,0",1,"0,6"
1658793,Q003,"200,0",1,"0,75"
1658793,Q201,"380,0",1,"0,5"
1658790,C040,"150,0",2,"0,3"
1658790,C045,"160,0",2,"0,23"
1658790,L145,"100,0",1,"0,17"
1658790,C139,"130,0",2,"0,27"
1658790,C134,"100,0",3,"0,17"
1658790,S107,"70,0",2,"0,5"
1658790,P144,"150,0",2,"0,34"
1658790,P084,"110,0",3,"0,27"
1658790,C043,"100,0",1,"0,27"
1658790,P020,"110,0",3,"0,3"
1658790,P050,"110,0",4,"0,27"
1658790,C106,"100,0",1,"0,18"
1658790,L002,"110,0",2,"0,3"
1658790,P002,"110,0",2,"0,33"
1658790,P021,"110,0",2,"0,2"
1658790,L017,"110,0",1,"0,23"
1658790,Q528,"800,0",1,"2,3"
1658789,S913,"350,0",2,"0,38"
1658789,S915,"350,0",2,"0,7"
1658788,P149,"140,0",2,"0,27"
1658788,P139,"150,0",1,"0,42"
1658788,P046,"120,0",2,"0,3"
1658788,P064,"170,0",2,"0,37"
1658788,P012,"110,0",1,"0,3"
1658788,P003,"110,0",2,"0,33"
1658788,P096,"150,0",1,"0,27"
1658788,P014,"110,0",2,"0,2"
1658788,P087,"200,0",1,"0,46"
1658787,C106,"100,0",1,"0,18"
1658787,C036,"160,0",1,"0,23"
1658787,C054,"120,0",1,"0,2"
1658787,P144,"150,0",1,"0,34"
1658787,P032,"110,0",2,"0,27"
1658787,P021,"110,0",1,"0,2"
1658787,P062,"110,0",3,"0,27"
1658787,P012,"110,0",1,"0,3"
1658787,C052,"100,0",3,"0,2"
1658787,C040,"150,0",1,"0,3"
1658787,Q544,"200,0",1,"0,4"
1658785,S115,"100,0",1,"0,34"
1658785,C102,"160,0",2,"0,23"
1658785,P140,"110,0",4,"0,23"
1658785,S128,"105,0",1,"0,43"
1658785,L032,"80,0",1,"0,27"
1658785,C036,"160,0",3,"0,23"
1658785,S110,"80,0",1,"0,47"
1658785,L004,"110,0",3,"0,33"
1658785,L006,"110,0",1,"0,33"
1658785,L145,"100,0",1,"0,17"
1658785,P139,"150,0",1,"0,42"
1658785,C133,"100,0",1,"0,17"
1658785,P042,"110,0",4,"0,2"
1658785,C135,"100,0",1,"0,23"
1658785,L057,"100,0",1,"0,3"
1658785,C041,"100,0",1,"0,2"
1658785,L026,"100,0",1,"0,23"
1658784,P014,"110,0",2,"0,2"
1658784,P047,"110,0",2,"0,3"
1658784,P021,"110,0",2,"0,2"
1658784,S051,"100,0",2,"0,3"
1658784,P136,"150,0",2,"0,29"
1658784,C008,"110,0",4,"0,27"
1658784,C148,"100,0",7,"0,17"
1658784,P002,"110,0",1,"0,33"
1658784,P030,"110,0",3,"0,27"
1658784,C003,"100,0",7,"0,17"
1658784,C054,"120,0",7,"0,2"
1658784,P032,"110,0",2,"0,27"
1658784,P067,"110,0",1,"0,3"
1658783,S126,"80,0",1,"0,28"
1658783,S087,"60,0",1,"0,08"
1658783,S066,"55,0",1,"0,08"
1658783,S081,"60,0",1,"0,27"
1658783,P092,"110,0",1,"0,27"
1658783,C051,"100,0",1,"0,2"
1658783,S097,"100,0",1,"0,23"
1658783,C135,"100,0",1,"0,23"
1658783,S108,"100,0",1,"0,5"
1658783,S004,"60,0",1,"0,27"
1658783,L010,"110,0",1,"0,2"
1658783,S136,"80,0",1,"-1,0"
1658783,S032,"50,0",1,"0,27"
1658783,S135,"80,0",1,"0,3"
1658783,P032,"110,0",2,"0,27"
1658783,S025,"40,0",1,"0,27"
1658783,C105,"150,0",1,"0,3"
1658783,S113,"45,0",1,"0,2"
1658783,L006,"110,0",2,"0,33"
1658783,L142,"100,0",1,"0,23"
1658783,S026,"80,0",1,"0,2"
1658783,P138,"110,0",1,"0,27"
1658782,S073,"100,0",1,"0,33"
1658782,L026,"100,0",1,"0,23"
1658782,S026,"80,0",1,"0,2"
1658782,P032,"110,0",1,"0,27"
1658782,S066,"55,0",1,"0,08"
1658782,P087,"200,0",1,"0,46"
1658782,S127,"100,0",1,"0,31"
1658782,L010,"110,0",2,"0,2"
1658782,S063,"65,0",1,"0,08"
1658782,S013,"80,0",2,"0,2"
1658782,S126,"80,0",1,"0,28"
1658782,P033,"110,0",1,"0,33"
1658782,P011,"110,0",1,"0,3"
1658781,S051,"100,0",1,"0,3"
1658781,P149,"140,0",1,"0,27"
1658781,L026,"100,0",3,"0,23"
1658781,P032,"110,0",2,"0,27"
1658781,P062,"110,0",1,"0,27"
1658781,M001,"100,0",1,"0,17"
1658781,C102,"160,0",1,"0,23"
1658781,P047,"110,0",1,"0,3"
1658781,P020,"110,0",1,"0,3"
1658781,C036,"160,0",1,"0,23"
1658781,P071,"165,0",2,"0,43"
1658781,C006,"100,0",1,"0,17"
1658781,C039,"150,0",1,"0,3"
1658781,C105,"150,0",1,"0,3"
1658781,C040,"150,0",1,"0,3"
1658781,L007,"110,0",1,"0,33"
1658781,P072,"110,0",2,"0,27"
1658780,V013,"400,0",1,"0,9"
1658780,V016,"400,0",1,"0,9"
1658780,V007,"400,0",1,"0,9"
1658780,V026,"420,0",1,"0,9"
1658780,V004,"400,0",1,"0,9"
1658779,L009,"110,0",2,"0,3"
1658779,P020,"110,0",1,"0,3"
1658779,L057,"100,0",2,"0,3"
1658779,P095,"120,0",1,"0,3"
1658779,L032,"80,0",2,"0,27"
1658779,L026,"100,0",2,"0,23"
1658779,P084,"110,0",2,"0,27"
1658779,P047,"110,0",2,"0,3"
1658779,P092,"110,0",1,"0,27"
1658778,L145,"100,0",1,"0,17"
1658778,C107,"100,0",1,"0,18"
1658778,P047,"110,0",1,"0,3"
1658778,C052,"100,0",1,"0,2"
1658778,L010,"110,0",1,"0,2"
1658778,L146,"100,0",1,"0,21"
1658778,L009,"110,0",1,"0,3"
1658778,P014,"110,0",1,"0,2"
1658778,P021,"110,0",1,"0,2"
1658778,V025,"430,0",1,"0,9"
1658775,Q321,"1000,0",1,"1,3"
1658775,Q263,"400,0",1,"0,6"
1658775,Q335,"200,0",4,"0,6"
1658775,Q007,"420,0",1,"0,6"
1658775,Q322,"250,0",1,"0,4"
1658775,Q057,"500,0",1,"0,7"
1658775,Q473,"400,0",1,"0,7"
1658775,Q379,"1000,0",2,"1,3"
1658775,Q548,"304,0",1,"0,6"
1658775,Q428,"300,0",2,"0,5"
1658775,Q187,"1000,0",3,"1,0"
1658775,Q334,"200,0",4,"0,6"
1658775,Q070,"150,0",5,"0,3"
1658775,Q071,"250,0",1,"0,25"
1658775,Q199,"150,0",1,"2,0"
1658775,Q013,"250,0",1,"0,75"
1658775,Q596,"990,0",1,"1,4"
1658775,Q175,"400,0",1,"0,47"
1658773,L026,"100,0",2,"0,23"
1658773,P126,"110,0",1,"0,2"
1658773,L032,"80,0",1,"0,27"
1658773,C041,"100,0",1,"0,2"
1658773,C105,"150,0",1,"0,3"
1658773,P041,"110,0",1,"0,2"
1658773,P042,"110,0",3,"0,2"
1658773,P046,"120,0",1,"0,3"
1658773,C117,"150,0",2,"0,3"
1658773,C052,"100,0",1,"0,2"
1658773,L009,"110,0",3,"0,3"
1658773,P142,"110,0",1,"0,27"
1658773,P020,"110,0",1,"0,3"
1658773,L004,"110,0",4,"0,33"
1658773,L145,"100,0",1,"0,17"
1658773,P011,"110,0",1,"0,3"
1658773,S107,"70,0",4,"0,5"
1658773,L002,"110,0",4,"0,3"
1658773,S026,"80,0",2,"0,2"
1658773,S008,"60,0",4,"0,27"
1658773,P067,"110,0",1,"0,3"
1658773,S013,"80,0",2,"0,2"
1658773,C040,"150,0",1,"0,3"
1658773,P084,"110,0",1,"0,27"
1658773,C039,"150,0",3,"0,3"
1658773,S101,"100,0",2,"0,4"
1658773,P138,"110,0",1,"0,27"
1658773,P087,"200,0",1,"0,46"
1658773,C030,"100,0",2,"0,3"
1658773,P062,"110,0",1,"0,27"
1658773,P095,"120,0",1,"0,3"
1658773,L057,"100,0",1,"0,3"
1658772,P030,"110,0",1,"0,27"
1658772,N013,"35,0",1,"0,07"
1658772,P072,"110,0",2,"0,27"
1658772,S136,"80,0",1,"-1,0"
1658772,L002,"110,0",4,"0,3"
1658772,P012,"110,0",5,"0,3"
1658772,P140,"110,0",1,"0,23"
1658772,C051,"100,0",2,"0,2"
1658772,C107,"100,0",4,"0,18"
1658772,P003,"110,0",4,"0,33"
1658772,P014,"110,0",2,"0,2"
1658772,C008,"110,0",1,"0,27"
1658772,C106,"100,0",2,"0,18"
1658772,L057,"100,0",2,"0,3"
1658771,P140,"110,0",2,"0,23"
1658771,P042,"110,0",2,"0,2"
1658771,P046,"120,0",1,"0,3"
1658771,V025,"430,0",1,"0,9"
1658771,C102,"160,0",1,"0,23"
1658771,P030,"110,0",1,"0,27"
1658771,S115,"100,0",2,"0,34"
1658771,P087,"200,0",4,"0,46"
1658771,P126,"110,0",3,"0,2"
1658771,C008,"110,0",1,"0,27"
1658766,L145,"100,0",2,"0,17"
1658766,P032,"110,0",1,"0,27"
1658766,L009,"110,0",3,"0,3"
1658766,P021,"110,0",1,"0,2"
1658766,P047,"110,0",1,"0,3"
1658766,P012,"110,0",1,"0,3"
1658766,L026,"100,0",1,"0,23"
1658766,P067,"110,0",1,"0,3"
1658766,P092,"110,0",1,"0,27"
1658766,P002,"110,0",1,"0,33"
1658766,L004,"110,0",2,"0,33"
1658766,L007,"110,0",1,"0,33"
1658766,L032,"80,0",2,"0,27"
1658766,L006,"110,0",1,"0,33"
1658766,L019,"60,0",1,"0,23"
1658766,L010,"110,0",1,"0,2"
1658763,P062,"110,0",1,"0,27"
1658763,Q589,"360,0",1,"0,8"
1658763,N050,"35,0",1,"0,07"
1658763,Q071,"250,0",1,"0,25"
1658763,Q228,"200,0",1,"0,5"
1658763,Q506,"550,0",1,"1,4"
1658763,Q530,"280,0",1,"0,8"
1658763,Q649,"150,0",1,"0,3"
1658763,Q477,"500,0",1,"1,0"
1658763,Q035,"500,0",1,"0,9"
1658763,Q244,"240,0",1,"0,5"
1658763,Q463,"500,0",2,"1,2"
1658763,S101,"100,0",1,"0,4"
1658763,Q553,"100,0",1,"0,4"
1658763,Q407,"20,0",1,"0,05"
1658763,Q031,"700,0",1,"0,9"
1658763,Q169,"300,0",1,"0,5"
1658763,Q441,"300,0",1,"0,5"
1658763,S010,"60,0",2,"0,33"
1658763,Q138,"250,0",1,"0,6"
1658763,Q604,"200,0",1,"0,6"
1658763,Q013,"250,0",2,"0,75"
1658763,Q369,"180,0",1,"0,3"
1658763,Q480,"250,0",1,"0,7"
1658763,Q504,"500,0",1,"1,2"
1658763,Q416,"130,0",1,"0,3"
1658763,S129,"90,0",1,"0,37"
1658763,Q284,"200,0",1,"0,4"
1658763,Q012,"200,0",1,"0,75"
1658763,Q532,"280,0",1,"0,8"
1658763,S122,"100,0",1,"0,37"
1658763,Q004,"550,0",1,"2,4"
1658762,V025,"430,0",5,"0,9"
1658762,V004,"400,0",3,"0,9"
1658762,V016,"400,0",2,"0,9"
1658762,V007,"400,0",8,"0,9"
1658762,V013,"400,0",2,"0,9"
1658756,C110,"100,0",1,"0,2"
1658756,L006,"110,0",1,"0,33"
1658756,P067,"110,0",1,"0,3"
1658756,P138,"110,0",1,"0,27"
1658756,P020,"110,0",1,"0,3"
1658756,L017,"110,0",1,"0,23"
1658756,P032,"110,0",1,"0,27"
1658756,P084,"110,0",1,"0,27"
1658756,C054,"120,0",1,"0,2"
1658756,L145,"100,0",2,"0,17"
1658756,L032,"80,0",1,"0,27"
1658756,P011,"110,0",1,"0,3"
1658756,L010,"110,0",1,"0,2"
1658756,C049,"100,0",1,"0,23"
1658756,C152,"110,0",1,"0,17"
1658756,P064,"170,0",1,"0,37"
1658756,P137,"130,0",1,"0,31"
1658756,C117,"150,0",1,"0,3"
1658756,P012,"110,0",1,"0,3"
1658756,L026,"100,0",2,"0,23"
1658756,L002,"110,0",3,"0,3"
1658756,P092,"110,0",1,"0,27"
1658753,P149,"140,0",1,"0,27"
1658753,L026,"100,0",1,"0,23"
1658753,L032,"80,0",1,"0,27"
1658753,L010,"110,0",1,"0,2"
1658753,L009,"110,0",1,"0,3"
1658753,P032,"110,0",1,"0,27"
1658753,C006,"100,0",1,"0,17"
1658752,Q471,"150,0",1,"0,3"
1658752,Q429,"200,0",1,"0,8"
1658752,Q504,"500,0",1,"1,2"
1658752,L145,"100,0",1,"0,17"
1658752,Q022,"500,0",1,"1,5"
1658752,C148,"100,0",1,"0,17"
1658752,Q463,"500,0",1,"1,2"
1658752,Q174,"400,0",1,"0,47"
1658752,Q018,"650,0",1,"0,9"
1658752,Q428,"300,0",1,"0,5"
1658752,Q602,"155,0",1,"0,5"
1658752,S113,"45,0",2,"0,2"
1658752,Q031,"700,0",1,"0,9"
1658752,Q222,"250,0",1,"0,5"
1658752,Q313,"500,0",1,"1,0"
1658747,C134,"100,0",1,"0,17"
1658747,P032,"110,0",1,"0,27"
1658747,L002,"110,0",1,"0,3"
1658747,P047,"110,0",1,"0,3"
1658747,C008,"110,0",2,"0,27"
